ID,Filename,Utterance start time,Estimated Lexical Match,Certainty,Target Letter,Audio Quality Comment,Cluster Status,Cluster ID,curve_c,curve_m,Condition,avg_sim,avg_phon_sim
0019_YRF,VF-003-20230327095945.wav,20,lodden,3.0,l,low,1,4,34.42018883965902,0.0181404696945461,1,0.839255,0.7066666666666666
0019_YRF,VF-003-20230327095945.wav,21,lod,3.0,l,low,1,4,34.42018883965902,0.0181404696945461,1,0.839255,0.7066666666666666
0019_YRF,VF-003-20230327095945.wav,22,lodsejeer,3.0,l,low,1,4,34.42018883965902,0.0181404696945461,1,0.839255,0.7066666666666666
0019_YRF,VF-003-20230327095945.wav,27,lun,2.0,l,low,0,5,34.42018883965902,0.0181404696945461,1,0.8789641,0.611111111111111
0019_YRF,VF-003-20230327095945.wav,29,levet,2.0,l,low,1,5,34.42018883965902,0.0181404696945461,1,0.8789641,0.611111111111111
0019_YRF,VF-003-20230327095945.wav,38,last,3.0,l,low,0,7,34.42018883965902,0.0181404696945461,1,0.7622738,0.9066666666666667
0019_YRF,VF-003-20230327095945.wav,39,lastbil,3.0,l,low,1,7,34.42018883965902,0.0181404696945461,1,0.7622738,0.9066666666666667
0019_YRF,VF-003-20230327095945.wav,54,lodden,3.0,l,low,0,8,34.42018883965902,0.0181404696945461,1,0.9522331,0.6888888888888888
0019_YRF,VF-003-20230327095945.wav,57,loddekolbe,3.0,l,low,1,8,34.42018883965902,0.0181404696945461,1,0.9522331,0.6888888888888888
0019_YRF,VF-003-20230327095945.wav,59,,,l,low,1,8,34.42018883965902,0.0181404696945461,1,0.9522331,0.6888888888888888
0019_YRF,VF-002-20230327122455.wav,1,tre,3.0,t,low,0,1,23.6223376376468,0.0244225123653965,3,0.65709376,0.7185185185185186
0019_YRF,VF-002-20230327122455.wav,2,ti,3.0,t,low,1,1,23.6223376376468,0.0244225123653965,3,0.65709376,0.7185185185185186
0019_YRF,VF-002-20230327122455.wav,3,tretten,3.0,t,low,1,1,23.6223376376468,0.0244225123653965,3,0.65709376,0.7185185185185186
0019_YRF,VF-002-20230327122455.wav,4,tyve,3.0,t,low,1,1,23.6223376376468,0.0244225123653965,3,0.65709376,0.7185185185185186
0019_YRF,VF-002-20230327122455.wav,5,tredive,3.0,t,low,1,1,23.6223376376468,0.0244225123653965,3,0.65709376,0.7185185185185186
0019_YRF,VF-002-20230327122455.wav,6,tempo,3.0,t,low,1,1,23.6223376376468,0.0244225123653965,3,0.65709376,0.7185185185185186
0019_YRF,VF-002-20230327122455.wav,36,tryk,3.0,t,low,0,3,23.6223376376468,0.0244225123653965,3,0.80089974,0.8747474747474747
0019_YRF,VF-002-20230327122455.wav,38,trykfølsom,3.0,t,low,1,3,23.6223376376468,0.0244225123653965,3,0.80089974,0.8747474747474747
0019_YRF,VF-002-20230327122455.wav,40,trygfølsomskærm,2.0,t,low,1,3,23.6223376376468,0.0244225123653965,3,0.80089974,0.8747474747474747
0019_YRF,VF-002-20230327122455.wav,45,tempo,3.0,t,low,0,4,23.6223376376468,0.0244225123653965,3,0.7859264,0.5555555555555555
0019_YRF,VF-002-20230327122455.wav,46,test,3.0,t,low,1,4,23.6223376376468,0.0244225123653965,3,0.7859264,0.5555555555555555
0019_YRF,VF-002-20230327122455.wav,47,,,t,low,1,4,23.6223376376468,0.0244225123653965,3,0.7859264,0.5555555555555555
0019_YRF,VF-002-20230327122455.wav,48,,,t,low,1,4,23.6223376376468,0.0244225123653965,3,0.7859264,0.5555555555555555
0019_YRF,VF-002-20230327122455.wav,53,,,t,low,1,4,23.6223376376468,0.0244225123653965,3,0.7859264,0.5555555555555555
0019_YRF,VF-002-20230327111725.wav,2,poesi,3.0,p,low,0,1,24.79422199429333,0.0281382401315012,2,0.6350917,0.7407407407407408
0019_YRF,VF-002-20230327111725.wav,3,pas,3.0,p,low,1,1,24.79422199429333,0.0281382401315012,2,0.6350917,0.7407407407407408
0019_YRF,VF-002-20230327111725.wav,4,penis,2.0,p,low,1,1,24.79422199429333,0.0281382401315012,2,0.6350917,0.7407407407407408
0019_YRF,VF-002-20230327111725.wav,10,,,p,low,0,2,24.79422199429333,0.0281382401315012,2,0.83655643,0.7320105820105819
0019_YRF,VF-002-20230327111725.wav,11,,,p,low,1,2,24.79422199429333,0.0281382401315012,2,0.83655643,0.7320105820105819
0019_YRF,VF-002-20230327111725.wav,12,prop,2.0,p,low,1,2,24.79422199429333,0.0281382401315012,2,0.83655643,0.7320105820105819
0019_YRF,VF-002-20230327111725.wav,14,propkultur,2.0,p,low,1,2,24.79422199429333,0.0281382401315012,2,0.83655643,0.7320105820105819
0019_YRF,VF-002-20230327111725.wav,16,probalistisk,3.0,p,low,1,2,24.79422199429333,0.0281382401315012,2,0.83655643,0.7320105820105819
0019_YRF,VF-002-20230327111725.wav,29,papmache,3.0,p,low,0,4,24.79422199429333,0.0281382401315012,2,0.7344005,0.9111111111111111
0019_YRF,VF-002-20230327111725.wav,31,,,p,low,1,4,24.79422199429333,0.0281382401315012,2,0.7344005,0.9111111111111111
0019_YRF,VF-002-20230327111725.wav,34,pip,3.0,p,low,1,4,24.79422199429333,0.0281382401315012,2,0.7344005,0.9111111111111111
0019_YRF,VF-002-20230327111725.wav,35,pop,2.0,p,low,1,4,24.79422199429333,0.0281382401315012,2,0.7344005,0.9111111111111111
0019_YRF,VF-002-20230327111725.wav,50,politi,3.0,p,low,0,5,24.79422199429333,0.0281382401315012,2,0.73448735,0.8222222222222222
0019_YRF,VF-002-20230327111725.wav,56,palme,1.0,p,low,1,5,24.79422199429333,0.0281382401315012,2,0.73448735,0.8222222222222222
0019_YRF,VF-002-20230327111725.wav,59,,,p,low,1,5,24.79422199429333,0.0281382401315012,2,0.73448735,0.8222222222222222
0019_YRF,VF-002-20230327095837.wav,1,bi,2.0,b,low,0,1,22.03009588882971,0.0368732964546372,1,0.8296282,0.9
0019_YRF,VF-002-20230327095837.wav,2,bi,2.0,b,low,1,1,22.03009588882971,0.0368732964546372,1,0.8296282,0.9
0019_YRF,VF-002-20230327095837.wav,3,bil,3.0,b,low,1,1,22.03009588882971,0.0368732964546372,1,0.8296282,0.9
0019_YRF,VF-002-20230327095837.wav,4,,,b,low,1,1,22.03009588882971,0.0368732964546372,1,0.8296282,0.9
0019_YRF,VF-002-20230327095837.wav,24,blik,3.0,b,low,0,3,22.03009588882971,0.0368732964546372,1,0.77073354,0.7805555555555554
0019_YRF,VF-002-20230327095837.wav,25,blikfang,3.0,b,low,1,3,22.03009588882971,0.0368732964546372,1,0.77073354,0.7805555555555554
0019_YRF,VF-002-20230327095837.wav,28,blomme,3.0,b,low,1,3,22.03009588882971,0.0368732964546372,1,0.77073354,0.7805555555555554
0019_YRF,VF-002-20230327095837.wav,31,blad,3.0,b,low,1,3,22.03009588882971,0.0368732964546372,1,0.77073354,0.7805555555555554
0019_YRF,VF-002-20230327095837.wav,37,bål,2.0,b,low,0,4,22.03009588882971,0.0368732964546372,1,0.9016451,0.654074074074074
0019_YRF,VF-002-20230327095837.wav,38,båltang,2.0,b,low,1,4,22.03009588882971,0.0368732964546372,1,0.9016451,0.654074074074074
0019_YRF,VF-002-20230327095837.wav,43,birk,3.0,b,low,1,4,22.03009588882971,0.0368732964546372,1,0.9016451,0.654074074074074
0019_YRF,VF-001-20230327122347.wav,1,kilo,1.0,k,low,0,1,26.613696253734933,0.0235650330180477,3,0.8322866,0.8666666666666667
0019_YRF,VF-001-20230327122347.wav,2,klods,2.0,k,low,1,1,26.613696253734933,0.0235650330180477,3,0.8322866,0.8666666666666667
0019_YRF,VF-001-20230327122347.wav,4,klodset,2.0,k,low,0,2,26.613696253734933,0.0235650330180477,3,0.8757112,0.8755555555555556
0019_YRF,VF-001-20230327122347.wav,5,klodshans,3.0,k,low,1,2,26.613696253734933,0.0235650330180477,3,0.8757112,0.8755555555555556
0019_YRF,VF-001-20230327122347.wav,10,kost,3.0,k,low,0,3,26.613696253734933,0.0235650330180477,3,0.7988694,0.7037037037037036
0019_YRF,VF-001-20230327122347.wav,11,kiste,3.0,k,low,1,3,26.613696253734933,0.0235650330180477,3,0.7988694,0.7037037037037036
0019_YRF,VF-001-20230327122347.wav,12,koben,3.0,k,low,1,3,26.613696253734933,0.0235650330180477,3,0.7988694,0.7037037037037036
0019_YRF,VF-001-20230327122347.wav,15,ko,3.0,k,low,0,4,26.613696253734933,0.0235650330180477,3,0.85739404,0.7999999999999999
0019_YRF,VF-001-20230327122347.wav,17,kommode,3.0,k,low,1,4,26.613696253734933,0.0235650330180477,3,0.85739404,0.7999999999999999
0019_YRF,VF-001-20230327122347.wav,25,kamsteg,3.0,k,low,0,6,26.613696253734933,0.0235650330180477,3,0.8683798,0.7866666666666667
0019_YRF,VF-001-20230327122347.wav,27,kamphund,2.0,k,low,1,6,26.613696253734933,0.0235650330180477,3,0.8683798,0.7866666666666667
0019_YRF,VF-001-20230327122347.wav,41,kæft,3.0,k,low,0,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327122347.wav,44,kyst,3.0,k,low,1,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327122347.wav,46,kystsikring,3.0,k,low,1,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327122347.wav,48,kilogram,3.0,k,low,1,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327122347.wav,53,klump,3.0,k,low,1,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327122347.wav,54,klumpfisk,3.0,k,low,1,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327122347.wav,58,kramme,1.0,k,low,1,7,26.613696253734933,0.0235650330180477,3,0.5952493,0.6097978080120936
0019_YRF,VF-001-20230327111617.wav,1,ski,3.0,s,low,0,1,52.00338550971539,0.0130697435125526,2,0.89740306,0.6518518518518519
0019_YRF,VF-001-20230327111617.wav,2,skiferie,3.0,s,low,1,1,52.00338550971539,0.0130697435125526,2,0.89740306,0.6518518518518519
0019_YRF,VF-001-20230327111617.wav,3,slalom,3.0,s,low,1,1,52.00338550971539,0.0130697435125526,2,0.89740306,0.6518518518518519
0019_YRF,VF-001-20230327111617.wav,4,slalomløb,3.0,s,low,1,1,52.00338550971539,0.0130697435125526,2,0.89740306,0.6518518518518519
0019_YRF,VF-001-20230327111617.wav,10,slå,2.0,s,low,0,2,52.00338550971539,0.0130697435125526,2,0.97195387,0.9111111111111111
0019_YRF,VF-001-20230327111617.wav,11,slag,2.0,s,low,1,2,52.00338550971539,0.0130697435125526,2,0.97195387,0.9111111111111111
0019_YRF,VF-001-20230327111617.wav,24,stige,3.0,s,low,0,4,52.00338550971539,0.0130697435125526,2,0.9217372,0.5555555555555555
0019_YRF,VF-001-20230327111617.wav,25,slag,3.0,s,low,1,4,52.00338550971539,0.0130697435125526,2,0.9217372,0.5555555555555555
0019_YRF,VF-001-20230327111617.wav,33,skab,3.0,s,low,0,5,52.00338550971539,0.0130697435125526,2,0.68886113,0.835
0019_YRF,VF-001-20230327111617.wav,35,skub,3.0,s,low,1,5,52.00338550971539,0.0130697435125526,2,0.68886113,0.835
0019_YRF,VF-001-20230327111617.wav,37,skole,3.0,s,low,1,5,52.00338550971539,0.0130697435125526,2,0.68886113,0.835
0019_YRF,VF-001-20230327111617.wav,39,skib,3.0,s,low,1,5,52.00338550971539,0.0130697435125526,2,0.68886113,0.835
0019_YRF,VF-001-20230327111617.wav,41,skoleskib,3.0,s,low,1,5,52.00338550971539,0.0130697435125526,2,0.68886113,0.835
0019_YRF,VF-001-20230327111617.wav,44,sne,3.0,s,low,0,6,52.00338550971539,0.0130697435125526,2,0.95547855,0.7400000000000001
0019_YRF,VF-001-20230327111617.wav,46,snevejr,3.0,s,low,1,6,52.00338550971539,0.0130697435125526,2,0.95547855,0.7400000000000001
0019_YRF,VF-001-20230327111617.wav,47,sneskovl,3.0,s,low,1,6,52.00338550971539,0.0130697435125526,2,0.95547855,0.7400000000000001
0019_YRF,VF-001-20230327111617.wav,48,snemand,3.0,s,low,1,6,52.00338550971539,0.0130697435125526,2,0.95547855,0.7400000000000001
0019_YRF,VF-001-20230327111617.wav,56,sol,3.0,s,low,0,7,52.00338550971539,0.0130697435125526,2,0.90180135,0.6833333333333335
0019_YRF,VF-001-20230327111617.wav,58,skyer,3.0,s,low,1,7,52.00338550971539,0.0130697435125526,2,0.90180135,0.6833333333333335
0019_YRF,VF-001-20230327111617.wav,59,skyet,3.0,s,low,1,7,52.00338550971539,0.0130697435125526,2,0.90180135,0.6833333333333335
0019_YRF,VF-001-20230327095728.wav,2,fredag,1.0,f,low,0,1,50.3874036593854,0.014474796148903,1,0.79416066,0.8666666666666667
0019_YRF,VF-001-20230327095728.wav,3,fri,3.0,f,low,1,1,50.3874036593854,0.014474796148903,1,0.79416066,0.8666666666666667
0019_YRF,VF-001-20230327095728.wav,3,fire,3.0,f,low,0,2,50.3874036593854,0.014474796148903,1,0.6775446,0.638888888888889
0019_YRF,VF-001-20230327095728.wav,4,fem,3.0,f,low,1,2,50.3874036593854,0.014474796148903,1,0.6775446,0.638888888888889
0019_YRF,VF-001-20230327095728.wav,5,flere,3.0,f,low,1,2,50.3874036593854,0.014474796148903,1,0.6775446,0.638888888888889
0019_YRF,VF-001-20230327095728.wav,6,flest,3.0,f,low,1,2,50.3874036593854,0.014474796148903,1,0.6775446,0.638888888888889
0019_YRF,VF-001-20230327095728.wav,12,flad,2.0,f,low,0,3,50.3874036593854,0.014474796148903,1,0.7194362,0.7185185185185184
0019_YRF,VF-001-20230327095728.wav,13,fly,2.0,f,low,1,3,50.3874036593854,0.014474796148903,1,0.7194362,0.7185185185185184
0019_YRF,VF-001-20230327095728.wav,14,fest,3.0,f,low,1,3,50.3874036593854,0.014474796148903,1,0.7194362,0.7185185185185184
0019_YRF,VF-001-20230327095728.wav,15,fisk,3.0,f,low,1,3,50.3874036593854,0.014474796148903,1,0.7194362,0.7185185185185184
0019_YRF,VF-001-20230327095728.wav,23,fem,3.0,f,low,0,4,50.3874036593854,0.014474796148903,1,0.9160752,0.8666666666666667
0019_YRF,VF-001-20230327095728.wav,24,femten,3.0,f,low,1,4,50.3874036593854,0.014474796148903,1,0.9160752,0.8666666666666667
0019_YRF,VF-001-20230327095728.wav,26,født,2.0,f,low,0,5,50.3874036593854,0.014474796148903,1,0.77631646,0.8518518518518517
0019_YRF,VF-001-20230327095728.wav,27,føde,3.0,f,low,1,5,50.3874036593854,0.014474796148903,1,0.77631646,0.8518518518518517
0019_YRF,VF-001-20230327095728.wav,29,fødevare,3.0,f,low,1,5,50.3874036593854,0.014474796148903,1,0.77631646,0.8518518518518517
0019_YRF,VF-001-20230327095728.wav,34,fire,3.0,f,low,0,6,50.3874036593854,0.014474796148903,1,0.8028984,0.8222222222222222
0019_YRF,VF-001-20230327095728.wav,35,firspænd,3.0,f,low,1,6,50.3874036593854,0.014474796148903,1,0.8028984,0.8222222222222222
0019_YRF,VF-001-20230327095728.wav,38,fadøl,3.0,f,low,0,7,50.3874036593854,0.014474796148903,1,0.91316223,0.7688888888888888
0019_YRF,VF-001-20230327095728.wav,39,fadøl,3.0,f,low,1,7,50.3874036593854,0.014474796148903,1,0.91316223,0.7688888888888888
0019_YRF,VF-001-20230327095728.wav,40,fadøl,1.0,f,low,1,7,50.3874036593854,0.014474796148903,1,0.91316223,0.7688888888888888
0019_YRF,VF-001-20230327095728.wav,41,fadder,1.0,f,low,1,7,50.3874036593854,0.014474796148903,1,0.91316223,0.7688888888888888
0019_YRF,VF-001-20230327095728.wav,42,fest,3.0,f,low,1,7,50.3874036593854,0.014474796148903,1,0.91316223,0.7688888888888888
0019_YRF,VF-001-20230327095728.wav,52,flage,1.0,f,low,0,8,50.3874036593854,0.014474796148903,1,0.966824,0.9416666666666667
0019_YRF,VF-001-20230327095728.wav,54,flager,1.0,f,low,1,8,50.3874036593854,0.014474796148903,1,0.966824,0.9416666666666667
0018_OBN,VF-003-20230317121053.wav,1,dronning,2.0,d,low,0,1,5.247747136131435,0.1712475499050706,3,0.7349294,0.9066666666666667
0018_OBN,VF-003-20230317121053.wav,2,drone,3.0,d,low,1,1,5.247747136131435,0.1712475499050706,3,0.7349294,0.9066666666666667
0018_OBN,VF-003-20230317121053.wav,16,de,3.0,d,low,0,2,5.247747136131435,0.1712475499050706,3,0.8989809,0.775
0018_OBN,VF-003-20230317121053.wav,21,,,d,low,1,2,5.247747136131435,0.1712475499050706,3,0.8989809,0.775
0018_OBN,VF-003-20230317121053.wav,27,diverse,3.0,d,low,1,2,5.247747136131435,0.1712475499050706,3,0.8989809,0.775
0018_OBN,VF-003-20230317103827.wav,2,,,m,low,0,1,6.401274379349932,0.1181802802922861,1,0.75131863,0.6481481481481483
0018_OBN,VF-003-20230317103827.wav,3,mønter,1.0,m,low,1,1,6.401274379349932,0.1181802802922861,1,0.75131863,0.6481481481481483
0018_OBN,VF-003-20230317103827.wav,5,metode,3.0,m,low,1,1,6.401274379349932,0.1181802802922861,1,0.75131863,0.6481481481481483
0018_OBN,VF-003-20230317103827.wav,7,mis,3.0,m,low,1,1,6.401274379349932,0.1181802802922861,1,0.75131863,0.6481481481481483
0018_OBN,VF-002-20230317130209.wav,9,blåt,1.0,,low,0,1,3.0861363935297947,0.1362273290689203,2,0.77220243,0.611111111111111
0018_OBN,VF-002-20230317130209.wav,22,olie,1.0,,low,1,1,3.0861363935297947,0.1362273290689203,2,0.77220243,0.611111111111111
0018_OBN,VF-002-20230317120944.wav,5,tuborg,2.0,t,low,0,1,4.7806079212854415,0.0574021826515787,3,0.8606265,0.6537037037037038
0018_OBN,VF-002-20230317120944.wav,10,tønde,1.0,t,low,1,1,4.7806079212854415,0.0574021826515787,3,0.8606265,0.6537037037037038
0018_OBN,VF-002-20230317120944.wav,15,tubeerkulose,3.0,t,low,1,1,4.7806079212854415,0.0574021826515787,3,0.8606265,0.6537037037037038
0018_OBN,VF-002-20230317103718.wav,11,pedal,1.0,p,low,0,1,6.261165640538689,0.0756942384347563,1,0.7911639,0.611111111111111
0018_OBN,VF-002-20230317103718.wav,15,,,p,low,1,1,6.261165640538689,0.0756942384347563,1,0.7911639,0.611111111111111
0018_OBN,VF-002-20230317103718.wav,17,pus,2.0,p,low,1,1,6.261165640538689,0.0756942384347563,1,0.7911639,0.611111111111111
0018_OBN,VF-001-20230317130101.wav,3,frø,1.0,f,low,0,1,5.435381037437301,0.1078746551535076,2,0.8461299,0.8500000000000001
0018_OBN,VF-001-20230317130101.wav,4,fy,1.0,f,low,1,1,5.435381037437301,0.1078746551535076,2,0.8461299,0.8500000000000001
0018_OBN,VF-001-20230317130101.wav,6,,,f,low,1,1,5.435381037437301,0.1078746551535076,2,0.8461299,0.8500000000000001
0018_OBN,VF-001-20230317130101.wav,16,fra,3.0,f,low,0,2,5.435381037437301,0.1078746551535076,2,0.9095282,1.0
0018_OBN,VF-001-20230317130101.wav,18,for,2.0,f,low,1,2,5.435381037437301,0.1078746551535076,2,0.9095282,1.0
0018_OBN,VF-001-20230317120836.wav,3,kolon,2.0,k,low,0,1,6.726319970862391,0.0923329400938968,3,0.6099297,0.6611111111111111
0018_OBN,VF-001-20230317120836.wav,4,komma,3.0,k,low,1,1,6.726319970862391,0.0923329400938968,3,0.6099297,0.6611111111111111
0018_OBN,VF-001-20230317120836.wav,6,kilo,3.0,k,low,1,1,6.726319970862391,0.0923329400938968,3,0.6099297,0.6611111111111111
0018_OBN,VF-001-20230317120836.wav,8,kajak,3.0,k,low,1,1,6.726319970862391,0.0923329400938968,3,0.6099297,0.6611111111111111
0018_OBN,VF-001-20230317120836.wav,34,kilo,3.0,k,low,0,2,6.726319970862391,0.0923329400938968,3,0.7450862,0.5666666666666667
0018_OBN,VF-001-20230317120836.wav,56,koncert,3.0,k,low,1,2,6.726319970862391,0.0923329400938968,3,0.7450862,0.5666666666666667
0017_MKZ,VF-003-20220426122553.wav,26,den,3.0,d,high,0,1,4.100801502731131,0.0498382046599631,3,0.8765057,0.7888888888888889
0017_MKZ,VF-003-20220426122553.wav,27,du,3.0,d,high,1,1,4.100801502731131,0.0498382046599631,3,0.8765057,0.7888888888888889
0017_MKZ,VF-003-20220426122553.wav,28,det,3.0,d,high,1,1,4.100801502731131,0.0498382046599631,3,0.8765057,0.7888888888888889
0017_MKZ,VF-003-20220426112022.wav,5,landkort,3.0,l,high,0,1,9.218424698884906,0.0281335968875299,2,0.747186,0.6666666666666666
0017_MKZ,VF-003-20220426112022.wav,9,,,l,high,1,1,9.218424698884906,0.0281335968875299,2,0.747186,0.6666666666666666
0017_MKZ,VF-003-20220426112022.wav,13,lineal,3.0,l,high,1,1,9.218424698884906,0.0281335968875299,2,0.747186,0.6666666666666666
0017_MKZ,VF-003-20220426112022.wav,21,luftrum,3.0,l,high,0,2,9.218424698884906,0.0281335968875299,2,0.85063887,0.79
0017_MKZ,VF-003-20220426112022.wav,26,luftvåben,3.0,l,high,1,2,9.218424698884906,0.0281335968875299,2,0.85063887,0.79
0017_MKZ,VF-003-20220426112022.wav,40,liebhavervilla,3.0,l,high,0,3,9.218424698884906,0.0281335968875299,2,0.86251116,0.46428571428571425
0017_MKZ,VF-003-20220426112022.wav,49,legetøj,3.0,l,high,1,3,9.218424698884906,0.0281335968875299,2,0.86251116,0.46428571428571425
0017_MKZ,VF-003-20220426101601.wav,21,mur,3.0,m,high,0,1,8.337411427202957,0.0149084220969374,1,0.81226474,0.5833333333333334
0017_MKZ,VF-003-20220426101601.wav,28,magnet,3.0,m,high,1,1,8.337411427202957,0.0149084220969374,1,0.81226474,0.5833333333333334
0017_MKZ,VF-002-20220426122445.wav,17,tang,3.0,t,high,0,1,2.500000002639998,390.7699917321415,3,0.680105,0.8185185185185185
0017_MKZ,VF-002-20220426122445.wav,20,tegn,3.0,t,high,1,1,2.500000002639998,390.7699917321415,3,0.680105,0.8185185185185185
0017_MKZ,VF-002-20220426122445.wav,49,tid,3.0,t,high,1,1,2.500000002639998,390.7699917321415,3,0.680105,0.8185185185185185
0017_MKZ,VF-002-20220426122445.wav,57,to,3.0,t,high,1,1,2.500000002639998,390.7699917321415,3,0.680105,0.8185185185185185
0017_MKZ,VF-002-20220426111913.wav,3,baby,3.0,b,high,0,1,3.5895952176759667,0.1550809520371081,2,0.751129,0.6666666666666666
0017_MKZ,VF-002-20220426111913.wav,4,bil,3.0,b,high,1,1,3.5895952176759667,0.1550809520371081,2,0.751129,0.6666666666666666
0017_MKZ,VF-002-20220426111913.wav,24,bukser,3.0,b,high,0,2,3.5895952176759667,0.1550809520371081,2,0.8351243,0.75
0017_MKZ,VF-002-20220426111913.wav,27,bluse,3.0,b,high,1,2,3.5895952176759667,0.1550809520371081,2,0.8351243,0.75
0017_MKZ,VF-002-20220426101453.wav,13,pande,3.0,p,high,0,1,6.265671695189238,0.0524244192497609,1,0.81881833,0.5555555555555555
0017_MKZ,VF-002-20220426101453.wav,19,påske,3.0,p,high,1,1,6.265671695189238,0.0524244192497609,1,0.81881833,0.5555555555555555
0017_MKZ,VF-002-20220426101453.wav,34,pude,3.0,p,high,0,2,6.265671695189238,0.0524244192497609,1,0.88188463,0.5833333333333334
0017_MKZ,VF-002-20220426101453.wav,52,pålægger,1.0,p,high,1,2,6.265671695189238,0.0524244192497609,1,0.88188463,0.5833333333333334
0017_MKZ,VF-001-20220426111805.wav,3,får,3.0,f,high,0,1,7.241615285972005,0.0515083741282941,2,0.83316797,0.5666666666666667
0017_MKZ,VF-001-20220426111805.wav,5,faldlem,1.0,f,high,1,1,7.241615285972005,0.0515083741282941,2,0.83316797,0.5666666666666667
0017_MKZ,VF-001-20220426111805.wav,12,figur,3.0,f,high,0,2,7.241615285972005,0.0515083741282941,2,0.81915903,0.611111111111111
0017_MKZ,VF-001-20220426111805.wav,15,frø,3.0,f,high,1,2,7.241615285972005,0.0515083741282941,2,0.81915903,0.611111111111111
0017_MKZ,VF-001-20220426111805.wav,43,fyr,3.0,f,high,0,3,7.241615285972005,0.0515083741282941,2,0.79452163,0.611111111111111
0017_MKZ,VF-001-20220426111805.wav,47,flamme,3.0,f,high,1,3,7.241615285972005,0.0515083741282941,2,0.79452163,0.611111111111111
0017_MKZ,VF-001-20220426101345.wav,3,skænk,3.0,s,high,0,1,11.13397318431304,0.0322023946278565,1,0.7772955,0.7138888888888889
0017_MKZ,VF-001-20220426101345.wav,6,so,2.0,s,high,1,1,11.13397318431304,0.0322023946278565,1,0.7772955,0.7138888888888889
0017_MKZ,VF-001-20220426101345.wav,7,syng,3.0,s,high,1,1,11.13397318431304,0.0322023946278565,1,0.7772955,0.7138888888888889
0017_MKZ,VF-001-20220426101345.wav,10,salme,3.0,s,high,1,1,11.13397318431304,0.0322023946278565,1,0.7772955,0.7138888888888889
0017_MKZ,VF-001-20220426101345.wav,33,sko,3.0,s,high,0,2,11.13397318431304,0.0322023946278565,1,0.63653433,0.6444444444444444
0017_MKZ,VF-001-20220426101345.wav,36,sok,3.0,s,high,1,2,11.13397318431304,0.0322023946278565,1,0.63653433,0.6444444444444444
0017_MKZ,VF-001-20220426101345.wav,42,sænk,2.0,s,high,1,2,11.13397318431304,0.0322023946278565,1,0.63653433,0.6444444444444444
0017_MKZ,VF-001-20220426101345.wav,48,sweater,3.0,s,high,1,2,11.13397318431304,0.0322023946278565,1,0.63653433,0.6444444444444444
0017_MKZ,VF-001-20220426101345.wav,51,sofa,3.0,s,high,1,2,11.13397318431304,0.0322023946278565,1,0.63653433,0.6444444444444444
0016_DXU,VF-003-20220331120019.wav,2,mor,3.0,m,high,0,1,7.795790020861975,0.0546010292288507,3,0.7548623,0.7055555555555556
0016_DXU,VF-003-20220331120019.wav,4,mutti,3.0,m,high,1,1,7.795790020861975,0.0546010292288507,3,0.7548623,0.7055555555555556
0016_DXU,VF-003-20220331120019.wav,7,medalje,3.0,m,high,1,1,7.795790020861975,0.0546010292288507,3,0.7548623,0.7055555555555556
0016_DXU,VF-003-20220331120019.wav,25,mester,3.0,m,high,0,2,7.795790020861975,0.0546010292288507,3,0.66388625,0.7087037037037037
0016_DXU,VF-003-20220331120019.wav,34,modhager,3.0,m,high,1,2,7.795790020861975,0.0546010292288507,3,0.66388625,0.7087037037037037
0016_DXU,VF-003-20220331120019.wav,38,moderne,3.0,m,high,1,2,7.795790020861975,0.0546010292288507,3,0.66388625,0.7087037037037037
0016_DXU,VF-003-20220331120019.wav,57,meg-scanner,3.0,m,high,1,2,7.795790020861975,0.0546010292288507,3,0.66388625,0.7087037037037037
0016_DXU,VF-003-20220331105531.wav,2,luffe,3.0,l,high,0,1,7.265555403996651,0.0471835189511961,1,0.8537218,0.611111111111111
0016_DXU,VF-003-20220331105531.wav,5,lort,3.0,l,high,1,1,7.265555403996651,0.0471835189511961,1,0.8537218,0.611111111111111
0016_DXU,VF-003-20220331105531.wav,21,lege,3.0,l,high,0,2,7.265555403996651,0.0471835189511961,1,0.8010079,0.8222222222222222
0016_DXU,VF-003-20220331105531.wav,26,lejlighed,3.0,l,high,1,2,7.265555403996651,0.0471835189511961,1,0.8010079,0.8222222222222222
0016_DXU,VF-003-20220331105531.wav,44,lamper,3.0,l,high,0,3,7.265555403996651,0.0471835189511961,1,0.93211347,0.9416666666666667
0016_DXU,VF-003-20220331105531.wav,45,lampe,3.0,l,high,1,3,7.265555403996651,0.0471835189511961,1,0.93211347,0.9416666666666667
0016_DXU,VF-002-20220331115911.wav,14,prævention,3.0,p,high,0,1,14.275324708838763,0.0121958996038329,3,0.77624255,0.5
