ID,Filename,Utterance start time,Estimated Lexical Match,Certainty,Target Letter,Audio Quality Comment,Cluster Status,Cluster ID
0008_ATW,VF-002-20170329112910.wav,6,tunget?,1.0,t,medium,1,1
0008_ATW,VF-002-20170329112910.wav,11,taske,3.0,t,medium,0,0
0008_ATW,VF-002-20170329112910.wav,16,tasmanien,3.0,t,medium,0,0
0008_ATW,VF-002-20170329112910.wav,21,tekop,3.0,t,medium,0,2
0008_ATW,VF-002-20170329112910.wav,24,telefon,3.0,t,medium,1,2
0008_ATW,VF-002-20170329112910.wav,27,træls,3.0,t,medium,1,2
0008_ATW,VF-002-20170329112910.wav,30,to,2.0,t,medium,1,2
0008_ATW,VF-002-20170329112910.wav,31,tre,3.0,t,medium,1,2
0008_ATW,VF-002-20170329112910.wav,36,tøj,2.0,t,medium,0,0
0008_ATW,VF-002-20170329112910.wav,43,typograf,3.0,t,medium,0,0
0008_ATW,VF-002-20170329112910.wav,52,tube,3.0,t,medium,0,3
0008_ATW,VF-002-20170329112910.wav,54,tandspasta,3.0,t,medium,1,3
0008_ATW,VF-002-20170329112910.wav,55,tandbørste,3.0,t,medium,1,3
0008_ATW,VF-002-20170329124453.wav,1,pære,3.0,p,medium,0,1
0008_ATW,VF-002-20170329124453.wav,3,præsentation,2.0,p,medium,1,1
0008_ATW,VF-002-20170329124453.wav,6,print,3.0,p,medium,0,0
0008_ATW,VF-002-20170329124453.wav,9,polen,3.0,p,medium,0,0
0008_ATW,VF-002-20170329124453.wav,12,påske,3.0,p,medium,0,0
0008_ATW,VF-002-20170329124453.wav,18,populær,3.0,p,medium,0,2
0008_ATW,VF-002-20170329124453.wav,20,popmusik,3.0,p,medium,1,2
0008_ATW,VF-002-20170329124453.wav,22,pop,3.0,p,medium,1,2
0008_ATW,VF-002-20170329124453.wav,24,pels,3.0,p,medium,1,2
0008_ATW,VF-002-20170329124453.wav,27,pekinggeser,3.0,p,medium,1,2
0008_ATW,VF-002-20170329124453.wav,35,plade,3.0,p,medium,0,3
0008_ATW,VF-002-20170329124453.wav,40,popstar,3.0,p,medium,1,3
0008_ATW,VF-002-20170329124453.wav,45,paprika,3.0,p,medium,1,3
0008_ATW,VF-002-20170329124453.wav,52,plakat,3.0,p,medium,0,4
0008_ATW,VF-002-20170329124453.wav,55,pølse,3.0,p,medium,1,4
0008_ATW,VF-003-20170329101309.wav,2,liste,2.0,l,medium,0,1
0008_ATW,VF-003-20170329101309.wav,3,lam,3.0,l,medium,1,1
0008_ATW,VF-003-20170329101309.wav,11,lommeregner,2.0,l,medium,0,2
0008_ATW,VF-003-20170329101309.wav,13,lommelærke,3.0,l,medium,1,2
0008_ATW,VF-003-20170329101309.wav,16,luft,3.0,l,medium,1,2
0008_ATW,VF-003-20170329101309.wav,25,listesko,2.0,l,medium,0,3
0008_ATW,VF-003-20170329101309.wav,30,lim,1.0,l,medium,1,3
0008_ATW,VF-003-20170329101309.wav,38,?,1.0,l,medium,0,4
0008_ATW,VF-003-20170329101309.wav,41,løg,3.0,l,medium,1,4
0008_ATW,VF-003-20170329113023.wav,0,dum,3.0,d,medium,0,1
0008_ATW,VF-003-20170329113023.wav,1,dame,3.0,d,medium,1,1
0008_ATW,VF-003-20170329113023.wav,4,danse,2.0,d,medium,0,2
0008_ATW,VF-003-20170329113023.wav,6,dansk tv,2.0,d,medium,1,2
0008_ATW,VF-003-20170329113023.wav,8,dr1,3.0,d,medium,1,2
0008_ATW,VF-003-20170329113023.wav,23,dansepartner,3.0,d,medium,0,3
0008_ATW,VF-003-20170329113023.wav,31,dørvask?,1.0,d,medium,1,3
0008_ATW,VF-003-20170329113023.wav,37,duel,2.0,d,medium,1,3
0008_ATW,VF-003-20170329113023.wav,46,dåse,3.0,d,medium,1,3
0008_ATW,VF-003-20170329113023.wav,52,dromedar,3.0,d,medium,1,3
0008_ATW,VF-003-20170329124606.wav,0,?,1.0,m,medium,0,1
0008_ATW,VF-003-20170329124606.wav,1,mælk,3.0,m,medium,1,1
0008_ATW,VF-003-20170329124606.wav,2,mette,3.0,m,medium,1,1
0008_ATW,VF-003-20170329124606.wav,5,medalje,3.0,m,medium,0,2
0008_ATW,VF-003-20170329124606.wav,6,muligvis,3.0,m,medium,1,2
0008_ATW,VF-003-20170329124606.wav,9,?,1.0,m,medium,0,3
0008_ATW,VF-003-20170329124606.wav,11,mus,3.0,m,medium,1,3
0008_ATW,VF-003-20170329124606.wav,13,maskine,3.0,m,medium,1,3
0008_ATW,VF-003-20170329124606.wav,18,masker,3.0,m,medium,0,0
0008_ATW,VF-003-20170329124606.wav,23,maldiverne,3.0,m,medium,0,0
0008_ATW,VF-003-20170329124606.wav,28,millioner?,1.0,m,medium,0,4
0008_ATW,VF-003-20170329124606.wav,31,masser,3.0,m,medium,1,4
0008_ATW,VF-003-20170329124606.wav,33,masse,3.0,m,medium,1,4
0008_ATW,VF-003-20170329124606.wav,39,mundharmonika,3.0,m,medium,0,5
0008_ATW,VF-003-20170329124606.wav,41,musik,3.0,m,medium,1,5
0008_ATW,VF-003-20170329124606.wav,49,melodigrandprix,3.0,m,medium,1,5
0008_ATW,VF-003-20170329124606.wav,57,måske,3.0,m,medium,1,5
0009_2QT,VF-001-20170330100707.wav,0,kage,3.0,k,high,0,1
0009_2QT,VF-001-20170330100707.wav,1,kagekringle,3.0,k,high,1,1
0009_2QT,VF-001-20170330100707.wav,6,kat,3.0,k,high,0,0
0009_2QT,VF-001-20170330100707.wav,12,hunde,1.0,k,high,0,0
0009_2QT,VF-001-20170330100707.wav,16,kanin,3.0,k,high,0,2
0009_2QT,VF-001-20170330100707.wav,17,kanariefugl,3.0,k,high,1,2
0009_2QT,VF-001-20170330100707.wav,20,kateter,3.0,k,high,1,2
0009_2QT,VF-001-20170330100707.wav,26,korn,2.0,k,high,0,0
0009_2QT,VF-001-20170330100707.wav,32,katakismus,3.0,k,high,0,3
0009_2QT,VF-001-20170330100707.wav,36,ko,3.0,k,high,1,3
0009_2QT,VF-001-20170330100707.wav,39,kringle,3.0,k,high,1,3
0009_2QT,VF-001-20170330100707.wav,42,kage,3.0,k,high,1,3
0009_2QT,VF-001-20170330100707.wav,50,krymmel?,1.0,k,high,0,0
0009_2QT,VF-001-20170330112323.wav,0,syv,2.0,s,high,0,1
0009_2QT,VF-001-20170330112323.wav,1,stor,3.0,s,high,1,1
0009_2QT,VF-001-20170330112323.wav,2,streng,3.0,s,high,1,1
0009_2QT,VF-001-20170330112323.wav,5,skaldet,1.0,s,high,0,0
0009_2QT,VF-001-20170330112323.wav,9,sussanne,3.0,s,high,0,0
0009_2QT,VF-001-20170330112323.wav,14,søren,3.0,s,high,0,2
0009_2QT,VF-001-20170330112323.wav,16,spurv,2.0,s,high,1,2
0009_2QT,VF-001-20170330112323.wav,23,sange,3.0,s,high,0,0
0009_2QT,VF-001-20170330112323.wav,29,sådan,3.0,s,high,0,0
0009_2QT,VF-001-20170330112323.wav,34,småkager,3.0,s,high,0,3
0009_2QT,VF-001-20170330112323.wav,36,smør,3.0,s,high,1,3
0009_2QT,VF-001-20170330112323.wav,40,salt,3.0,s,high,1,3
0009_2QT,VF-001-20170330112323.wav,42,sand,3.0,s,high,1,3
0009_2QT,VF-001-20170330112323.wav,48,spand,3.0,s,high,0,0
0009_2QT,VF-001-20170330112323.wav,54,stork,3.0,s,high,0,4
0009_2QT,VF-001-20170330112323.wav,57,solsort,3.0,s,high,1,4
0009_2QT,VF-001-20170330112323.wav,59,stær,3.0,s,high,1,4
0009_2QT,VF-001-20170330123815.wav,0,fra,1.0,f,high,0,1
0009_2QT,VF-001-20170330123815.wav,1,fra,2.0,f,high,1,1
0009_2QT,VF-001-20170330123815.wav,2,fremad,3.0,f,high,1,1
0009_2QT,VF-001-20170330123815.wav,3,frisk,3.0,f,high,1,1
0009_2QT,VF-001-20170330123815.wav,5,fisk,3.0,f,high,0,0
0009_2QT,VF-001-20170330123815.wav,8,frederik,2.0,f,high,0,0
0009_2QT,VF-001-20170330123815.wav,13,fanden,3.0,f,high,0,2
0009_2QT,VF-001-20170330123815.wav,15,fodtøj,3.0,f,high,1,2
0009_2QT,VF-001-20170330123815.wav,18,fanden?,1.0,f,high,1,2
0009_2QT,VF-001-20170330123815.wav,23,farfar,3.0,f,high,0,3
0009_2QT,VF-001-20170330123815.wav,27,find,2.0,f,high,1,3
0009_2QT,VF-001-20170330123815.wav,38,frede,3.0,f,high,0,4
0009_2QT,VF-001-20170330123815.wav,42,formel,1.0,f,high,1,4
0009_2QT,VF-001-20170330123815.wav,53,før,2.0,f,high,1,4
0009_2QT,VF-001-20170330123815.wav,59,forfra,3.0,f,high,1,4
0009_2QT,VF-002-20170330100820.wav,1,tand,3.0,t,high,0,1
0009_2QT,VF-002-20170330100820.wav,2,ting,3.0,t,high,1,1
0009_2QT,VF-002-20170330100820.wav,5,tage,3.0,t,high,0,0
0009_2QT,VF-002-20170330100820.wav,8,tid,1.0,t,high,0,0
0009_2QT,VF-002-20170330100820.wav,13,tand,3.0,t,high,0,0
0009_2QT,VF-002-20170330100820.wav,13,tandbørste,3.0,t,high,0,2
0009_2QT,VF-002-20170330100820.wav,16,tand,3.0,t,high,1,2
0009_2QT,VF-002-20170330100820.wav,18,[tand],3.0,t,high,1,2
0009_2QT,VF-002-20170330100820.wav,22,torsk,3.0,t,high,0,3
0009_2QT,VF-002-20170330100820.wav,26,tante,3.0,t,high,1,3
0009_2QT,VF-002-20170330100820.wav,37,taske,3.0,t,high,0,4
0009_2QT,VF-002-20170330100820.wav,44,tillagde,1.0,t,high,1,4
0009_2QT,VF-002-20170330100820.wav,55,tumpe,3.0,t,high,1,4
0009_2QT,VF-002-20170330112436.wav,1,papegøje,3.0,p,high,0,1
0009_2QT,VF-002-20170330112436.wav,2,par,3.0,p,high,1,1
0009_2QT,VF-002-20170330112436.wav,4,pas på,3.0,p,high,1,1
0009_2QT,VF-002-20170330112436.wav,7,politi,3.0,p,high,0,0
0009_2QT,VF-002-20170330112436.wav,19,padde,3.0,p,high,0,2
0009_2QT,VF-002-20170330112436.wav,21,padle,2.0,p,high,1,2
0009_2QT,VF-002-20170330112436.wav,23,pa- nej,3.0,p,high,1,2
0009_2QT,VF-002-20170330112436.wav,36,barberer,2.0,p,high,0,3
0009_2QT,VF-002-20170330112436.wav,41,paraply,3.0,p,high,1,3
0009_2QT,VF-002-20170330112436.wav,52,padde,3.0,p,high,1,3
0009_2QT,VF-002-20170330112436.wav,57,plexiglas,3.0,p,high,1,3
0009_2QT,VF-002-20170330123928.wav,1,barn,3.0,b,high,0,1
0009_2QT,VF-002-20170330123928.wav,2,børn,3.0,b,high,1,1
0009_2QT,VF-002-20170330123928.wav,4,basun,3.0,b,high,1,1
0009_2QT,VF-002-20170330123928.wav,10,bande,3.0,b,high,0,2
0009_2QT,VF-002-20170330123928.wav,12,birde,3.0,b,high,1,2
0009_2QT,VF-002-20170330123928.wav,17,b,3.0,b,high,0,3
0009_2QT,VF-002-20170330123928.wav,20,bah,3.0,b,high,1,3
0009_2QT,VF-002-20170330123928.wav,25,ben,2.0,b,high,0,0
0009_2QT,VF-002-20170330123928.wav,36,bande,3.0,b,high,0,4
0009_2QT,VF-002-20170330123928.wav,41,bilkø,2.0,b,high,1,4
0009_2QT,VF-002-20170330123928.wav,43,biler,2.0,b,high,1,4
0009_2QT,VF-002-20170330123928.wav,51,barbara,3.0,b,high,0,5
0009_2QT,VF-002-20170330123928.wav,53,barbar,3.0,b,high,1,5
0009_2QT,VF-002-20170330123928.wav,59,bede,2.0,b,high,1,5
0009_2QT,VF-003-20170330100933.wav,1,dan,2.0,d,high,0,1
0009_2QT,VF-003-20170330100933.wav,2,dumme,3.0,d,high,1,1
0009_2QT,VF-003-20170330100933.wav,4,dandy,2.0,d,high,1,1
0009_2QT,VF-003-20170330100933.wav,6,dør,3.0,d,high,1,1
0009_2QT,VF-003-20170330100933.wav,13,dreng,3.0,d,high,0,0
0009_2QT,VF-003-20170330100933.wav,25,dværg,3.0,d,high,0,2
0009_2QT,VF-003-20170330100933.wav,28,drage,3.0,d,high,1,2
0009_2QT,VF-003-20170330100933.wav,39,da,2.0,d,high,1,2
0009_2QT,VF-003-20170330100933.wav,42,dage,3.0,d,high,1,2
0009_2QT,VF-003-20170330100933.wav,53,drone,3.0,d,high,1,2
0009_2QT,VF-003-20170330112549.wav,1,nu,3.0,n,high,0,1
0009_2QT,VF-003-20170330112549.wav,3,når,3.0,n,high,1,1
0009_2QT,VF-003-20170330112549.wav,7,nar?,1.0,n,high,0,0
0009_2QT,VF-003-20170330112549.wav,19,nej,3.0,n,high,0,2
0009_2QT,VF-003-20170330112549.wav,26,nadver?,1.0,n,high,1,2
0009_2QT,VF-003-20170330112549.wav,37,?,1.0,n,high,0,3
0009_2QT,VF-003-20170330112549.wav,39,næse,3.0,n,high,1,3
0009_2QT,VF-003-20170330112549.wav,60,nat,3.0,n,high,1,3
0009_2QT,VF-003-20170330124041.wav,0,lille,3.0,l,high,0,0
0009_2QT,VF-003-20170330124041.wav,1,lang,3.0,l,high,0,1
0009_2QT,VF-003-20170330124041.wav,2,langsom,3.0,l,high,1,1
0009_2QT,VF-003-20170330124041.wav,3,lotte,2.0,l,high,1,1
0009_2QT,VF-003-20170330124041.wav,4,lars,3.0,l,high,1,1
0009_2QT,VF-003-20170330124041.wav,9,ligeglad,3.0,l,high,0,0
0009_2QT,VF-003-20170330124041.wav,12,lalle,2.0,l,high,0,0
0009_2QT,VF-003-20170330124041.wav,31,lort,3.0,l,high,0,2
0009_2QT,VF-003-20170330124041.wav,34,lang,3.0,l,high,1,2
0009_2QT,VF-003-20170330124041.wav,36,lav,3.0,l,high,1,2
0009_2QT,VF-003-20170330124041.wav,44,lummert,3.0,l,high,1,2
0009_2QT,VF-003-20170330124041.wav,58,lola,1.0,l,high,1,2
0009_2QT,VF-003-20170330124041.wav,60,leila,2.0,l,high,1,2
0010_VJD,VF-001-20170331100053.wav,0,kamp,2.0,k,high,0,0
0010_VJD,VF-001-20170331100053.wav,1,krop,1.0,k,high,0,1
0010_VJD,VF-001-20170331100053.wav,2,kompetence,1.0,k,high,1,1
0010_VJD,VF-001-20170331100053.wav,5,kronprinsesse,3.0,k,high,0,0
0010_VJD,VF-001-20170331100053.wav,7,kronjuvel,3.0,k,high,0,2
0010_VJD,VF-001-20170331100053.wav,9,kræft,3.0,k,high,1,2
0010_VJD,VF-001-20170331100053.wav,11,krog,3.0,k,high,1,2
0010_VJD,VF-001-20170331100053.wav,12,krave,3.0,k,high,1,2
0010_VJD,VF-001-20170331100053.wav,28,krop,3.0,k,high,0,3
0010_VJD,VF-001-20170331100053.wav,30,kæmpe,2.0,k,high,1,3
0010_VJD,VF-001-20170331100053.wav,36,kravler,3.0,k,high,1,3
0010_VJD,VF-001-20170331111633.wav,0,fed,3.0,f,medium,0,1
0010_VJD,VF-001-20170331111633.wav,1,fad,3.0,f,medium,1,1
0010_VJD,VF-001-20170331111633.wav,3,fulderik,3.0,f,medium,0,2
0010_VJD,VF-001-20170331111633.wav,4,fuld,3.0,f,medium,1,2
0010_VJD,VF-001-20170331111633.wav,5,fimse,2.0,f,medium,1,2
0010_VJD,VF-001-20170331111633.wav,9,?,1.0,f,medium,0,0
0010_VJD,VF-001-20170331111633.wav,9,?,1.0,f,medium,0,3
0010_VJD,VF-001-20170331111633.wav,11,fladt,2.0,f,medium,1,3
0010_VJD,VF-001-20170331111633.wav,17,film,3.0,f,medium,0,0
0010_VJD,VF-001-20170331111633.wav,29,fattig,3.0,f,medium,0,4
0010_VJD,VF-001-20170331111633.wav,32,fi?,1.0,f,medium,1,4
0010_VJD,VF-001-20170331111633.wav,35,fjoget,3.0,f,medium,1,4
0010_VJD,VF-001-20170331111633.wav,52,farlig,3.0,f,medium,1,4
0010_VJD,VF-001-20170331111633.wav,56,farber?,2.0,f,medium,1,4
0010_VJD,VF-001-20170331125403.wav,0,so,3.0,s,high,0,1
0010_VJD,VF-001-20170331125403.wav,1,svi,2.0,s,high,1,1
0010_VJD,VF-001-20170331125403.wav,2,slog,3.0,s,high,1,1
0010_VJD,VF-001-20170331125403.wav,3,satans,1.0,s,high,1,1
0010_VJD,VF-001-20170331125403.wav,7,sme?,1.0,s,high,0,2
0010_VJD,VF-001-20170331125403.wav,9,svoger,3.0,s,high,1,2
0010_VJD,VF-001-20170331125403.wav,16,sagte?,2.0,s,high,0,3
0010_VJD,VF-001-20170331125403.wav,17,sag,3.0,s,high,1,3
0010_VJD,VF-001-20170331125403.wav,19,speciel,3.0,s,high,1,3
0010_VJD,VF-001-20170331125403.wav,49,slagvok?,2.0,s,high,0,4
0010_VJD,VF-001-20170331125403.wav,51,slog,3.0,s,high,1,4
0010_VJD,VF-001-20170331125403.wav,53,slag,3.0,s,high,1,4
0010_VJD,VF-001-20170331125403.wav,60,suveræn,3.0,s,high,1,4
0010_VJD,VF-002-20170331100207.wav,0,trane,1.0,t,medium,0,0
0010_VJD,VF-002-20170331100207.wav,2,trøje,3.0,t,medium,0,1
0010_VJD,VF-002-20170331100207.wav,3,tøj,3.0,t,medium,1,1
0010_VJD,VF-002-20170331100207.wav,5,turbine,2.0,t,medium,0,0
0010_VJD,VF-002-20170331100207.wav,7,tempo,2.0,t,medium,0,0
0010_VJD,VF-002-20170331100207.wav,11,triviel,3.0,t,medium,0,0
0010_VJD,VF-002-20170331100207.wav,25,tjene,1.0,t,medium,0,2
0010_VJD,VF-002-20170331100207.wav,30,tærte,3.0,t,medium,1,2
0010_VJD,VF-002-20170331100207.wav,31,terninger,3.0,t,medium,1,2
0010_VJD,VF-002-20170331100207.wav,38,tallerken,3.0,t,medium,1,2
0010_VJD,VF-002-20170331100207.wav,42,traktor,3.0,t,medium,1,2
0010_VJD,VF-002-20170331111746.wav,1,dyr,3.0,d,high,0,1
0010_VJD,VF-002-20170331111746.wav,3,drive,2.0,d,high,1,1
0010_VJD,VF-002-20170331111746.wav,11,dreng,3.0,d,high,0,2
0010_VJD,VF-002-20170331111746.wav,13,drenget,2.0,d,high,1,2
0010_VJD,VF-002-20170331111746.wav,21,drog,2.0,d,high,0,0
0010_VJD,VF-002-20170331111746.wav,29,dengse,3.0,d,high,0,3
0010_VJD,VF-002-20170331111746.wav,32,drastisk,3.0,d,high,1,3
0010_VJD,VF-002-20170331111746.wav,35,drablig,3.0,d,high,1,3
0010_VJD,VF-002-20170331111746.wav,45,dum,3.0,d,high,0,0
0010_VJD,VF-002-20170331125516.wav,1,papir,3.0,p,high,0,0
0010_VJD,VF-002-20170331125516.wav,4,palads,3.0,p,high,0,1
0010_VJD,VF-002-20170331125516.wav,6,plastik,3.0,p,high,1,1
0010_VJD,VF-002-20170331125516.wav,10,pavillion,3.0,p,high,0,0
0010_VJD,VF-002-20170331125516.wav,14,positiv,3.0,p,high,0,2
0010_VJD,VF-002-20170331125516.wav,15,primær,3.0,p,high,1,2
0010_VJD,VF-002-20170331125516.wav,20,pirat,3.0,p,high,0,0
0010_VJD,VF-002-20170331125516.wav,25,poppel?,1.0,p,high,0,3
0010_VJD,VF-002-20170331125516.wav,28,p,3.0,p,high,1,3
0010_VJD,VF-002-20170331125516.wav,30,pund,2.0,p,high,1,3
0010_VJD,VF-002-20170331125516.wav,41,pige,3.0,p,high,0,4
0010_VJD,VF-002-20170331125516.wav,48,pover?,2.0,p,high,1,4
0010_VJD,VF-003-20170331100320.wav,1,tæbe,1.0,t,medium,0,1
0010_VJD,VF-003-20170331100320.wav,2,træ,3.0,t,medium,1,1
0010_VJD,VF-003-20170331100320.wav,3,trappe,3.0,t,medium,1,1
0010_VJD,VF-003-20170331100320.wav,13,trama?,1.0,t,medium,0,2
0010_VJD,VF-003-20170331100320.wav,16,trænt?,2.0,t,medium,1,2
0010_VJD,VF-003-20170331100320.wav,48,traver,3.0,t,medium,1,2
0010_VJD,VF-003-20170331111859.wav,1,lal,2.0,l,medium,0,1
0010_VJD,VF-003-20170331111859.wav,2,land,3.0,l,medium,1,1
0010_VJD,VF-003-20170331111859.wav,5,lille,3.0,l,medium,0,0
0010_VJD,VF-003-20170331111859.wav,11,langsom,3.0,l,medium,0,2
0010_VJD,VF-003-20170331111859.wav,13,lavt,3.0,l,medium,1,2
0010_VJD,VF-003-20170331111859.wav,15,lav,2.0,l,medium,1,2
0010_VJD,VF-003-20170331111859.wav,21,larver,2.0,l,medium,0,3
0010_VJD,VF-003-20170331111859.wav,25,lyng,3.0,l,medium,1,3
0010_VJD,VF-003-20170331111859.wav,26,løv,3.0,l,medium,1,3
0010_VJD,VF-003-20170331111859.wav,32,listig,3.0,l,medium,0,0
0010_VJD,VF-003-20170331111859.wav,41,luftig,3.0,l,medium,0,4
0010_VJD,VF-003-20170331111859.wav,42,luft,3.0,l,medium,1,4
0010_VJD,VF-003-20170331125629.wav,1,mindst,3.0,m,high,0,1
0010_VJD,VF-003-20170331125629.wav,2,major,3.0,m,high,1,1
0010_VJD,VF-003-20170331125629.wav,3,minus,3.0,m,high,1,1
0010_VJD,VF-003-20170331125629.wav,6,mango,2.0,m,high,0,0
0010_VJD,VF-003-20170331125629.wav,18,moder,2.0,m,high,0,2
0010_VJD,VF-003-20170331125629.wav,33,minus,3.0,m,high,1,2
0011_1i1,VF-001-20170407100012.wav,0,?,1.0,s,high,0,1
0011_1i1,VF-001-20170407100012.wav,1,slange,3.0,s,high,1,1
0011_1i1,VF-001-20170407100012.wav,6,sol,3.0,s,high,0,2
0011_1i1,VF-001-20170407100012.wav,8,sommer,3.0,s,high,1,2
0011_1i1,VF-001-20170407100012.wav,20,strand,3.0,s,high,0,3
0011_1i1,VF-001-20170407100012.wav,26,sandal,3.0,s,high,1,3
0011_1i1,VF-001-20170407112538.wav,1,fanta,3.0,f,medium,0,1
0011_1i1,VF-001-20170407112538.wav,2,far,3.0,f,medium,1,1
0011_1i1,VF-001-20170407112538.wav,15,foran,2.0,f,medium,0,2
0011_1i1,VF-001-20170407112538.wav,44,fange,3.0,f,medium,1,2
0011_1i1,VF-001-20170407125837.wav,1,kilo,3.0,k,medium,0,1
0011_1i1,VF-001-20170407125837.wav,3,kold,2.0,k,medium,1,1
0011_1i1,VF-001-20170407125837.wav,5,kulde,3.0,k,medium,1,1
0011_1i1,VF-001-20170407125837.wav,8,kald,2.0,k,medium,0,0
0011_1i1,VF-001-20170407125837.wav,16,kander,2.0,k,medium,0,0
0011_1i1,VF-001-20170407125837.wav,22,kilde,3.0,k,medium,0,2
0011_1i1,VF-001-20170407125837.wav,24,kime,2.0,k,medium,1,2
0011_1i1,VF-001-20170407125837.wav,27,komme,3.0,k,medium,1,2
0011_1i1,VF-001-20170407125837.wav,42,køre,3.0,k,medium,0,3
0011_1i1,VF-001-20170407125837.wav,48,kunne,3.0,k,medium,1,3
0011_1i1,VF-001-20170407125837.wav,58,kramme,3.0,k,medium,1,3
0011_1i1,VF-002-20170407100125.wav,1,pop,2.0,p,high,0,0
0011_1i1,VF-002-20170407100125.wav,3,pappa,3.0,p,high,0,0
0011_1i1,VF-002-20170407100125.wav,31,pose,3.0,p,high,0,1
0011_1i1,VF-002-20170407100125.wav,55,præst,3.0,p,high,1,1
0011_1i1,VF-002-20170407100125.wav,56,hus,2.0,p,high,1,1
0011_1i1,VF-002-20170407112651.wav,2,bravo,3.0,b,high,0,1
0011_1i1,VF-002-20170407112651.wav,7,bump,3.0,b,high,1,1
0011_1i1,VF-002-20170407112651.wav,18,bat,3.0,b,high,0,2
0011_1i1,VF-002-20170407112651.wav,22,bil,3.0,b,high,1,2
0011_1i1,VF-002-20170407112651.wav,27,bille,3.0,b,high,1,2
0011_1i1,VF-002-20170407112651.wav,33,billet,3.0,b,high,1,2
0011_1i1,VF-002-20170407112651.wav,43,besked,3.0,b,high,0,3
0011_1i1,VF-002-20170407112651.wav,47,blok,3.0,b,high,1,3
0011_1i1,VF-002-20170407112651.wav,56,blive,3.0,b,high,0,0
0011_1i1,VF-002-20170407125950.wav,2,thomas,3.0,t,high,0,0
0011_1i1,VF-002-20170407125950.wav,2,tulipan,3.0,t,high,0,1
0011_1i1,VF-002-20170407125950.wav,3,tango,3.0,t,high,1,1
0011_1i1,VF-002-20170407125950.wav,8,te,3.0,t,high,0,0
0011_1i1,VF-002-20170407125950.wav,12,tanke,3.0,t,high,0,0
0011_1i1,VF-002-20170407125950.wav,17,tikke?,2.0,t,high,0,0
0011_1i1,VF-002-20170407125950.wav,26,takke,3.0,t,high,0,2
0011_1i1,VF-002-20170407125950.wav,32,tynd,2.0,t,high,1,2
0011_1i1,VF-002-20170407125950.wav,34,tyk,3.0,t,high,1,2
0011_1i1,VF-002-20170407125950.wav,51,tæmme,3.0,t,high,0,3
0011_1i1,VF-002-20170407125950.wav,55,tønde,3.0,t,high,1,3
0011_1i1,VF-003-20170407100238.wav,1,mor,2.0,m,medium,0,0
0011_1i1,VF-003-20170407100238.wav,14,mellem,2.0,m,medium,0,0
0011_1i1,VF-003-20170407100238.wav,41,mad,3.0,m,medium,0,1
0011_1i1,VF-003-20170407100238.wav,53,maskine,3.0,m,medium,1,1
0011_1i1,VF-003-20170407112804.wav,2,london,3.0,l,high,0,1
0011_1i1,VF-003-20170407112804.wav,4,line,3.0,l,high,1,1
0011_1i1,VF-003-20170407112804.wav,11,lille,3.0,l,high,0,2
0011_1i1,VF-003-20170407112804.wav,13,lampe,3.0,l,high,1,2
0011_1i1,VF-003-20170407112804.wav,21,lægge,3.0,l,high,0,0
0011_1i1,VF-003-20170407112804.wav,32,lægte,3.0,l,high,0,3
0011_1i1,VF-003-20170407112804.wav,33,lygte,3.0,l,high,1,3
0011_1i1,VF-003-20170407130103.wav,1,dorte,3.0,d,high,0,0
0011_1i1,VF-003-20170407130103.wav,4,dukke,3.0,d,high,0,1
0011_1i1,VF-003-20170407130103.wav,6,danse,3.0,d,high,1,1
0011_1i1,VF-003-20170407130103.wav,26,dør,3.0,d,high,0,2
0011_1i1,VF-003-20170407130103.wav,34,dykke,3.0,d,high,1,2
0011_1i1,VF-003-20170407130103.wav,52,dille,3.0,d,high,1,2
